platform,agency,url,date_sampled,likes
Twitter,DCA,http://twitter.com/nycdca,02/17/2012 12:00:00 AM,1766
Twitter,DOE,http://twitter.com/iteachnyc,02/17/2012 12:00:00 AM,1411
Twitter,CAU,www.twitter.com/mayorscau,02/17/2012 12:00:00 AM,1700
Twitter,HHC,http://twitter.com/HHCnyc,02/17/2012 12:00:00 AM,2094
Twitter,MOIA,https://twitter.com/NYCimmigrants,02/17/2012 12:00:00 AM,1863
Twitter,SBS,http://www.twitter.com/NYCBusinessExp,02/17/2012 12:00:00 AM,2450
Twitter,DEP,http://twitter.com/nycwater,02/17/2012 12:00:00 AM,2742
Twitter,DOITT,http://twitter.com/nycdoitt,02/17/2012 12:00:00 AM,2744
Twitter,PlaNYC,http://twitter.com/PlaNYC,02/17/2012 12:00:00 AM,2870
Twitter,DYCD,http://twitter.com/nycyouth,02/17/2012 12:00:00 AM,2566
Twitter,NYCService,http://twitter.com/nycservice,02/17/2012 12:00:00 AM,2864
Twitter,TLC,http://twitter.com/NYCTaxi,02/17/2012 12:00:00 AM,2897
Twitter,DOB,http://twitter.com/nyc_buildings,02/17/2012 12:00:00 AM,3325
Twitter,NYCHA,http://twitter.com/NYCHA,02/17/2012 12:00:00 AM,3694
Twitter,MOME,http://www.twitter.com/nyc_media,02/17/2012 12:00:00 AM,6512
Twitter,EDC,http://twitter.com/nycedc,02/17/2012 12:00:00 AM,6917
Twitter,DOH,http://twitter.com/nycHealthy,02/17/2012 12:00:00 AM,7541
Twitter,NYC Digital,http://twitter.com/nycgov,02/17/2012 12:00:00 AM,14138
Twitter,311,http://www.twitter.com/NYCASP,02/17/2012 12:00:00 AM,9809
Twitter,DOT,http://twitter.com/NYC_DOT,02/17/2012 12:00:00 AM,13909
Twitter,FDNY,http://www.twitter.com/FDNY,02/17/2012 12:00:00 AM,23211
Twitter,DOE,http://twitter.com/NYCSchools,02/17/2012 12:00:00 AM,20961
Twitter,DPR,http://twitter.com/NYCParks,02/17/2012 12:00:00 AM,21509
Twitter,NYPD,http://twitter.com/NYPDnews,02/17/2012 12:00:00 AM,29389
Twitter,311,http://www.twitter.com/311NYC,02/17/2012 12:00:00 AM,25453
Twitter,OEM,http://twitter.com/NotifyNYC,02/17/2012 12:00:00 AM,37284
Twitter,NYC & Co,http://twitter.com/nycgo,02/17/2012 12:00:00 AM,50893
Twitter,Mayor's Office,http://www.twitter.com/nycmayorsoffice,02/17/2012 12:00:00 AM,62680
Twitter,Change by Us,www.twitter.com/ChangebyUs_NYC,02/17/2012 12:00:00 AM,887
Twitter,DHS,www.twitter.com/nycdhs,02/17/2012 12:00:00 AM,239
Twitter,DOF,https://twitter.com/nycfinance,02/17/2012 12:00:00 AM,
Twitter,DOHMH,https://twitter.com/DrFarleyDOHMH,02/17/2012 12:00:00 AM,
Twitter,DSNY,www.twitter.com/nycrecycles,02/17/2012 12:00:00 AM,11
Twitter,FDNY,https://twitter.com/joinFDNY,02/17/2012 12:00:00 AM,1236
Twitter,Materials for the Arts,https://twitter.com/mftanyc,02/17/2012 12:00:00 AM,1711
Twitter,MOAE,http://twitter.com/youcantoonyc,02/17/2012 12:00:00 AM,20
Twitter,NYC Digital,https://twitter.com/nycgob,02/17/2012 12:00:00 AM,
Twitter,NYC Waterfront,http://twitter.com/nycwaterfront,02/17/2012 12:00:00 AM,
Twitter,NYCCFB,http://twitter.com/NYCVotes,02/17/2012 12:00:00 AM,
Twitter,NYCGLOBAL,www.twitter.com/nycglobal,02/17/2012 12:00:00 AM,132
Twitter,Prob,www.twitter.com/nycprobation,02/17/2012 12:00:00 AM,84
Twitter,Vets,http://twitter.com/NYCVeterans,02/17/2012 12:00:00 AM,227
Twitter,DRIS,https://twitter.com/NYCRecords,02/17/2012 12:00:00 AM,
Twitter,YMI,http://www.twitter.com/nycyoungmen,02/17/2012 12:00:00 AM,
Vimeo,DOE,http://vimeo.com/nycschools,02/17/2012 12:00:00 AM,
WordPress,NYCSevereWeather,http://nycsevereweather.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,311,http://311nyc.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,DOITT,http://nycitymap.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,DOITT,http://nycitt.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,HHS,http://hsdatanyc.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,HHS,http://hsdata-nyc.org,02/17/2012 12:00:00 AM,
WordPress,LMEC,http://lmew.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,Materials for the Arts,http://mfta.wordpress.com/,02/17/2012 12:00:00 AM,
Android,DOT,You The Man,03/14/2012 12:00:00 AM,
WordPress,MOIA,http://ihwnyc.wordpress.com,02/17/2012 12:00:00 AM,
WordPress,SBS,http://nycworkforce1partners.wordpress.com/,02/17/2012 12:00:00 AM,
WordPress,SBS,http://workforce1.org,02/17/2012 12:00:00 AM,
WordPress,SimpliCity,http://nycsimplicity.wordpress.com/,02/17/2012 12:00:00 AM,
YouTube,DOE,http://www.youtube.com/thefundforps,02/17/2012 12:00:00 AM,1
YouTube,DOH,http://www.youtube.com/user/NYCcondoms,02/17/2012 12:00:00 AM,
YouTube,LMEC,http://www.youtube.com/user/NYCLMEW,02/17/2012 12:00:00 AM,5
YouTube,Probation,http://www.youtube.com/NYCProbation,02/17/2012 12:00:00 AM,8
YouTube,DOITT,http://www.youtube.com/doittnews,02/17/2012 12:00:00 AM,27
YouTube,GreeNYC,http://www.youtube.com/BirdieNYCity,02/17/2012 12:00:00 AM,14
YouTube,HRA,http://www.youtube.com/user/HRANYC,02/17/2012 12:00:00 AM,23
YouTube,NYCHA,http://www.youtube.com/NYCHAHousing,02/17/2012 12:00:00 AM,26
YouTube,HHC,http://www.youtube.com/HHCnyc,02/17/2012 12:00:00 AM,34
YouTube,DOE,http://www.youtube.com/nycschools,02/17/2012 12:00:00 AM,44
YouTube,DYCD,http://www.youtube.com/dycdnyc,02/17/2012 12:00:00 AM,53
YouTube,OEM,http://www.youtube.com/nycoem,02/17/2012 12:00:00 AM,64
YouTube,DOB,http://www.youtube.com/NYCBUILDINGS,02/17/2012 12:00:00 AM,82
YouTube,EDC,http://www.youtube.com/NYCEDC,02/17/2012 12:00:00 AM,112
YouTube,MOME,http://www.youtube.com/nycmedia25,02/17/2012 12:00:00 AM,130
YouTube,DPR,http://www.youtube.com/user/NYCParksDepartment,02/17/2012 12:00:00 AM,215
YouTube,DOT,http://www.youtube.com/NYCDOT,02/17/2012 12:00:00 AM,323
YouTube,Mayor's Office,http://www.youtube.com/mayorbloomberg,02/17/2012 12:00:00 AM,637
YouTube,NYPD,http://www.youtube.com/nypd,02/17/2012 12:00:00 AM,2998
YouTube,DOH,http://www.youtube.com/NYCHealth,02/17/2012 12:00:00 AM,117
YouTube,FDNY,http://www.youtube.com/user/yourFDNY,02/17/2012 12:00:00 AM,
Youtube,Child Services,http://www.youtube.com/user/childservices,02/17/2012 12:00:00 AM,
YouTube,DCA,http://www.youtube.com/nycdca,02/17/2012 12:00:00 AM,15
YouTube,DOC,http://www.youtube.com/user/OFFICIALNYCDOC,02/17/2012 12:00:00 AM,
Youtube,DOH,http://www.youtube.com/user/drinkingsugar,02/17/2012 12:00:00 AM,155
YouTube,DSNY,http://www.youtube.com/nycrecyclemore,02/17/2012 12:00:00 AM,2
YouTube,Materials for the Arts,http://www.youtube.com/user/MaterialsForTheArts,02/17/2012 12:00:00 AM,
Youtube,Mayor's Fund,http://www.youtube.com/mayorsfundnyc,02/17/2012 12:00:00 AM,
YouTube,MOAE,http://www.youtube.com/YouCanTooNYC,02/17/2012 12:00:00 AM,5
YouTube,NYC Gov,http://www.youtube.com/nycgov,02/17/2012 12:00:00 AM,2
Youtube,NYC Water,http://www.youtube.com/nycwater,02/17/2012 12:00:00 AM,
Youtube,Veteran's Affairs,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,02/17/2012 12:00:00 AM,
YouTube,DRIS,http://www.youtube.com/nycdeptofrecords,02/17/2012 12:00:00 AM,
Facebook,TLC,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,02/17/2012 12:00:00 AM,566
Google+,nycgov,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,02/17/2012 12:00:00 AM,
TOTAL,TOTAL,TOTAL,02/17/2012 12:00:00 AM,1491220
Android,DOH,Condom Finder,03/14/2012 12:00:00 AM,
Android,MOME,MiNY Venor app,03/14/2012 12:00:00 AM,343
Broadcastr,DOT,,03/14/2012 12:00:00 AM,
Broadcastr,DPR,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,03/14/2012 12:00:00 AM,
Facebook,ENDHT,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,03/14/2012 12:00:00 AM,9
Facebook,VAC,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,03/14/2012 12:00:00 AM,47
Facebook,PlaNYC,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,03/14/2012 12:00:00 AM,81
Facebook,DFTA,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,03/14/2012 12:00:00 AM,162
Facebook,energyNYC,http://www.facebook.com/EnergyNYC?sk=wall,03/14/2012 12:00:00 AM,175
Facebook,MOIA,http://www.facebook.com/ihwnyc,03/14/2012 12:00:00 AM,160
Facebook,City Store,http://www.facebook.com/citystorenyc,03/14/2012 12:00:00 AM,207
Facebook,OCDV,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,03/14/2012 12:00:00 AM,310
Facebook,HIA,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,03/14/2012 12:00:00 AM,229
Facebook,MOPD,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,03/14/2012 12:00:00 AM,292
Facebook,DOB: UrbanCanvas,http://www.facebook.com/NYCurbancanvas,03/14/2012 12:00:00 AM,243
Facebook,DOT,http://www.facebook.com/JanetteSadikKhan,03/14/2012 12:00:00 AM,348
Facebook,HRA,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,03/14/2012 12:00:00 AM,262
Facebook,MOPD,http://www.facebook.com/profile.php?id=1570569347,03/14/2012 12:00:00 AM,269
Facebook,DFTA,http://www.facebook.com/timebanksnyc,03/14/2012 12:00:00 AM,286
Facebook,DOB: Cool Roofs,http://www.facebook.com/coolroofs?sk=wall,03/14/2012 12:00:00 AM,307
Facebook,NYC & Co,http://www.facebook.com/nycgo.nl,03/14/2012 12:00:00 AM,344
Facebook,MOIA,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,03/14/2012 12:00:00 AM,349
Facebook,CAU,http://www.facebook.com/NYCMayorsCAU,03/14/2012 12:00:00 AM,336
Facebook,DOITT,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,03/14/2012 12:00:00 AM,336
Facebook,City Charter,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,03/14/2012 12:00:00 AM,285
Facebook,Vets,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,03/14/2012 12:00:00 AM,353
Facebook,DHS,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,03/14/2012 12:00:00 AM,302
Facebook,NYC & Co,http://www.facebook.com/nycgo.de,03/14/2012 12:00:00 AM,455
Facebook,NYC & Co,http://www.facebook.com/nycgo.fr,03/14/2012 12:00:00 AM,551
Facebook,SICB1,https://www.facebook.com/CB1SI,03/14/2012 12:00:00 AM,348
Facebook,ACS,http://www.facebook.com/FamilyConnectionsNYC,03/14/2012 12:00:00 AM,411
Facebook,DCA,http://www.facebook.com/NYCDCA,03/14/2012 12:00:00 AM,438
Facebook,NYC & Co,http://www.facebook.com/nycgo.au,03/14/2012 12:00:00 AM,451
Facebook,NYC & Co,http://www.facebook.com/nycgo.ca,03/14/2012 12:00:00 AM,454
Facebook,NYCHA,http://www.facebook.com/NYCHA,03/14/2012 12:00:00 AM,825
Facebook,NYC & Co,http://www.facebook.com/nycgo.uk,03/14/2012 12:00:00 AM,867
Facebook,NYC & Co,http://www.facebook.com/nycgo.it,03/14/2012 12:00:00 AM,1209
Facebook,Culture,https://www.facebook.com/piypnyc,03/14/2012 12:00:00 AM,747
Facebook,SBS,http://www.facebook.com/NYCBusiness,03/14/2012 12:00:00 AM,988
Facebook,FUND,http://www.facebook.com/mayorsfundtoadvancenyc,03/14/2012 12:00:00 AM,855
Facebook,DOT,http://www.facebook.com/YouTheManNYC,03/14/2012 12:00:00 AM,977
Facebook,NYC & Co,http://www.facebook.com/nycgo.es,03/14/2012 12:00:00 AM,1791
Facebook,HHC,http://www.facebook.com/nychhc,03/14/2012 12:00:00 AM,1090
Facebook,MOME,http://www.facebook.com/nycmedia.jobhunt,03/14/2012 12:00:00 AM,1151
Facebook,GreeNYC,https://www.facebook.com/birdienyc,03/14/2012 12:00:00 AM,1382
Facebook,311,http://www.facebook.com/pages/New-York-City-311/84372567650,03/14/2012 12:00:00 AM,1423
Facebook,DOH,http://www.facebook.com/NYCKnows,03/14/2012 12:00:00 AM,1682
Facebook,DOE,http://www.facebook.com/nycgrads,03/14/2012 12:00:00 AM,1832
Facebook,DEP,http://www.facebook.com/nycwater,03/14/2012 12:00:00 AM,2337
Facebook,MOME,https://www.facebook.com/NYCMedia,03/14/2012 12:00:00 AM,2800
Facebook,EDC,http://www.facebook.com/NYCEDC,03/14/2012 12:00:00 AM,3100
Facebook,SBS - Workforce1,http://www.facebook.com/nycworkforce1,03/14/2012 12:00:00 AM,4378
Facebook,DOT,http://www.facebook.com/NYCDOT,03/14/2012 12:00:00 AM,3630
Facebook,EDC,http://www.facebook.com/AppSciNYC,03/14/2012 12:00:00 AM,3717
Facebook,DYCD,http://www.facebook.com/nycyouth,03/14/2012 12:00:00 AM,4545
Facebook,DOH,http://www.facebook.com/EatingHealthyNYC,03/14/2012 12:00:00 AM,7379
Facebook,NYC & Co,http://www.facebook.com/nycgo.br,03/14/2012 12:00:00 AM,4845
Facebook,DOE,http://www.facebook.com/NYCTeachingFellows,03/14/2012 12:00:00 AM,5148
Facebook,NYCService,http://www.facebook.com/nycservice,03/14/2012 12:00:00 AM,5403
Facebook,NYC Mayors Cup,https://www.facebook.com/nycmayorscup,03/14/2012 12:00:00 AM,8839
Facebook,DOH,http://www.facebook.com/nycquits,03/14/2012 12:00:00 AM,7943
Facebook,DOE,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,03/14/2012 12:00:00 AM,7584
Facebook,DOE,http://www.facebook.com/fundforpublicschools,03/14/2012 12:00:00 AM,8291
Facebook,DPR,http://www.facebook.com/nycparks,03/14/2012 12:00:00 AM,12979
Facebook,OEM,http://www.facebook.com/nycemergencymanagement,03/14/2012 12:00:00 AM,13815
Facebook,DOE,http://www.facebook.com/NYCschools,03/14/2012 12:00:00 AM,19689
Facebook,DOH,http://www.facebook.com/NYCcondom,03/14/2012 12:00:00 AM,18058
Facebook,NYC & Co,http://www.facebook.com/nycgo,03/14/2012 12:00:00 AM,37751
Facebook,FDNY,http://www.facebook.com/FDNYhome,03/14/2012 12:00:00 AM,74974
Facebook,CCRB,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,03/14/2012 12:00:00 AM,13
Facebook,Commission on Human Rights,http://www.facebook.com/NYCCommissionOnHumanRights,03/14/2012 12:00:00 AM,
Facebook,DOB,http://www.facebook.com/NYCBuildings,03/14/2012 12:00:00 AM,996
Facebook,DSNY,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,03/14/2012 12:00:00 AM,92
Facebook,HDP,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,03/14/2012 12:00:00 AM,143
Facebook,HPD/Commission on Human Rights,http://www.facebook.com/FairHousingNyc,03/14/2012 12:00:00 AM,
Facebook,LPC,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,03/14/2012 12:00:00 AM,80
Facebook,Materials for the Arts,https://www.facebook.com/mftanyc,03/14/2012 12:00:00 AM,2658
Facebook,MOAE,http://www.facebook.com/pages/You-Can-Too/203525729692056,03/14/2012 12:00:00 AM,53
Facebook,MOIA,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,03/14/2012 12:00:00 AM,1853
Facebook,MOME,http://www.facebook.com/NYCMINY,03/14/2012 12:00:00 AM,
Facebook,NYC Gov,http://www.facebook.com/nycgov,03/14/2012 12:00:00 AM,2674
Facebook,NYCCFB,http://www.facebook.com/nycvotes,03/14/2012 12:00:00 AM,
Facebook,NYPD,https://www.facebook.com/NYPD,03/14/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/NycDeptOfRecords,03/14/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorEdKochNYCRecords,03/14/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorJohnLindsayNYCRecords,03/14/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,03/14/2012 12:00:00 AM,
Flickr,LMEC,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,03/14/2012 12:00:00 AM,227
Flickr,DEP,http://www.flickr.com/photos/nycep,03/14/2012 12:00:00 AM,
Flickr,DOB,http://www.flickr.com/photos/nyc_buildings/,03/14/2012 12:00:00 AM,
Flickr,DOE,http://www.flickr.com/photos/nycschools,03/14/2012 12:00:00 AM,
Flickr,DOITT,http://www.flickr.com/photos/nyc_doitt,03/14/2012 12:00:00 AM,
Flickr,DOT,http://www.flickr.com/photos/nycstreets,03/14/2012 12:00:00 AM,
Flickr,DPR,http://www.flickr.com/photos/nycparks/,03/14/2012 12:00:00 AM,
Flickr,DSNY,http://flickr.com/nycrecyclemore,03/14/2012 12:00:00 AM,
Flickr,EDC,http://www.flickr.com/nycedc,03/14/2012 12:00:00 AM,
Flickr,FDNY,http://www.flickr.com/groups/fdny-ems,03/14/2012 12:00:00 AM,
Flickr,HHC,http://www.flickr.com/hhcnyc,03/14/2012 12:00:00 AM,
Flickr,LMEC,http://www.flickr.com/photos/nyclatinmedia/,03/14/2012 12:00:00 AM,
Flickr,LPC,http://www.flickr.com/photos/nyclandmarks,03/14/2012 12:00:00 AM,
Flickr,Materials for the Arts,http://www.flickr.com/photos/materialsforthearts,03/14/2012 12:00:00 AM,
Flickr,Mayor's Office,http://www.flickr.com/photos/nycmayorsoffice/,03/14/2012 12:00:00 AM,
Flickr,NYC Digital,http://www.flickr.com/photos/nycdigital/,03/14/2012 12:00:00 AM,
Flickr,NYCHA,http://www.flickr.com/photos/nychapics,03/14/2012 12:00:00 AM,
Flickr,PlaNYC,http://www.flickr.com/photos/planyc/,03/14/2012 12:00:00 AM,
Flickr,Prob,http://www.flickr.com/photos/nycprobation/,03/14/2012 12:00:00 AM,
Flickr,SnowUpdate,http://www.flickr.com/groups/1604085@N23/,03/14/2012 12:00:00 AM,
Flickr,HRA,http://www.flickr.com/people/nychra/,03/14/2012 12:00:00 AM,
Flickr,DSNY,http://www.flickr.com/photos/86722064@N03/,03/14/2012 12:00:00 AM,
Foursquare,GreeNYC,http://foursquare.com/birdie_nyc,03/14/2012 12:00:00 AM,79
Foursquare,DOH,https://foursquare.com/nychealthy,03/14/2012 12:00:00 AM,84
Foursquare,DOT,http://foursquare.com/user/7474166,03/14/2012 12:00:00 AM,4
Foursquare,DPR,https://foursquare.com/nycparks,03/14/2012 12:00:00 AM,10286
Foursquare,EDC,https://foursquare.com/user/3045331,03/14/2012 12:00:00 AM,19
Foursquare,FDNY,https://foursquare.com/fdny,03/14/2012 12:00:00 AM,
Foursquare,Materials for the Arts,https://foursquare.com/mftanyc,03/14/2012 12:00:00 AM,9
Foursquare,NYC Gov,http://foursquare.com/nycgov,03/14/2012 12:00:00 AM,15281
Foursquare (Badge Unlock),NYC Gov,https://foursquare.com/nycgov,03/14/2012 12:00:00 AM,
Foursquare,NYCHA,https://foursquare.com/nycha,03/14/2012 12:00:00 AM,24
Instagram,Mayor's Office,http://web.stagram.com/n/nycmayorsoffice,03/14/2012 12:00:00 AM,
Instagram,DOT,http://web.stagram.com/n/nyc_dot,03/14/2012 12:00:00 AM,
iPhone,DOH,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,03/14/2012 12:00:00 AM,
iPhone App,311,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,03/14/2012 12:00:00 AM,16879
iPhone app,DOH,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,03/14/2012 12:00:00 AM,8041
iPhone App,DSNY,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,03/14/2012 12:00:00 AM,171
iPhone App,DSNY,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,03/14/2012 12:00:00 AM,142
iPhone app,DOT,You The Man,03/14/2012 12:00:00 AM,2635
iPhone App,Mayor's Office,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,03/14/2012 12:00:00 AM,3186
iPhone App,MOME,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,03/14/2012 12:00:00 AM,944
iPhone App,MOME,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,03/14/2012 12:00:00 AM,350
Linked-In,DOE,http://www.linkedin.com/groups?gid=1545057&home=,03/14/2012 12:00:00 AM,288
Linked-In,DOE,http://www.linkedin.com/company/nyc-teaching-fellows,03/14/2012 12:00:00 AM,1846
Android,MOME,MiNY Venor app,10/24/2012 12:00:00 AM,343
Linked-In,DOE,http://www.linkedin.com/company/nyc-department-of-education,03/14/2012 12:00:00 AM,18209
Linked-In,ACS,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,03/14/2012 12:00:00 AM,
Linked-In,All,http://www.linkedin.com/company/2904?trk=tyah,03/14/2012 12:00:00 AM,
Linked-In,Dept of Consumer Affairs,http://www.linkedin.com/company/831694?trk=tyah,03/14/2012 12:00:00 AM,
Linked-In,DOF,http://www.linkedin.com/company/298308?trk=tyah,03/14/2012 12:00:00 AM,
Linked-In,DOHMH,http://www.linkedin.com/company/245926?trk=tyah,03/14/2012 12:00:00 AM,
Linked-In,SBS,http://www.linkedin.com/company/workforce1,03/14/2012 12:00:00 AM,288
Linked-In,SBS,http://www.linkedin.com/company/small-business-services,03/14/2012 12:00:00 AM,130
Newsletter,DOE,,03/14/2012 12:00:00 AM,187180
Newsletter,DOT,,03/14/2012 12:00:00 AM,72614
Newsletter,NYC Digital: external newsletter,,03/14/2012 12:00:00 AM,
Newsletter,NYC Gov,0,03/14/2012 12:00:00 AM,543533
Newsletter,NYCHA,,03/14/2012 12:00:00 AM,
Newsletter,OEM,,03/14/2012 12:00:00 AM,
nyc.gov,,2800000,03/14/2012 12:00:00 AM,
Pinterest,nycgov,http://pinterest.com/nycgov,03/14/2012 12:00:00 AM,
Pinterest,DOH,http://pinterest.com/nychealth,03/14/2012 12:00:00 AM,
Pinterest,FDNY,http://pinterest.com/fdnyhome/,03/14/2012 12:00:00 AM,
Pinterest,DRIS,http://pinterest.com/recordsnyc,03/14/2012 12:00:00 AM,
SMS,DOE,877877,03/14/2012 12:00:00 AM,382
SMS,NYCHA,,03/14/2012 12:00:00 AM,
SMS,OEM,,03/14/2012 12:00:00 AM,61652
Tumblr,NYC Digital,http://nycdigital.tumblr.com,03/14/2012 12:00:00 AM,1657
Tumblr,Change By Us,http://nycchangebyus.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,DOB,http://nycbuildings.tumblr.com,03/14/2012 12:00:00 AM,
Tumblr,DOH,http://nychealth.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,DOH,http://mygooddognyc.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,DOT,http://thedailypothole.tumblr.com ,03/14/2012 12:00:00 AM,406
Tumblr,EDC,http://nycedc.tumblr.com/,03/14/2012 12:00:00 AM,819
Tumblr,HRA,http://nycdads.tumblr.com,03/14/2012 12:00:00 AM,
Tumblr,NYC & Co,nycgo.tumblr.com,03/14/2012 12:00:00 AM,
Tumblr,NYC Digital,madeinny.tumblr.com,03/14/2012 12:00:00 AM,
Tumblr,NYC Digital,http://nycopendata.tumblr.com,03/14/2012 12:00:00 AM,316
Tumblr,NYC Gov,nycgov.tumblr.com,03/14/2012 12:00:00 AM,1900
Tumblr,OEM,http://nyccert.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,OEM,http://nyccitizencorpscouncil.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,OMB,http://nycarra.tumblr.com,03/14/2012 12:00:00 AM,
Tumblr,TLC,http://nyctlc.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,OEM,http://oempublicprivate.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,DOITT,http://nycdoitt.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,Young Mens Initiative,http://nycyoungmen.tumblr.com ,03/14/2012 12:00:00 AM,
Tumblr,FDNY,http://fdny.tumblr.com/,03/14/2012 12:00:00 AM,
Tumblr,SBS,http://nycheighborhoods.tumblr.com,03/14/2012 12:00:00 AM,
Twitter,NYCDCAS,http://twitter.com/NYCDCAS,03/14/2012 12:00:00 AM,12
Twitter,SBS,https://twitter.com/NYCWorkforce1,03/14/2012 12:00:00 AM,336
Twitter,City Store,http://twitter.com/citystorenyc,03/14/2012 12:00:00 AM,161
Twitter,LPC,https://twitter.com/NYCLPC,03/14/2012 12:00:00 AM,405
Twitter,DOE,http://twitter.com/alumny,03/14/2012 12:00:00 AM,152
Twitter,OEM,http://twitter.com/NYCOEM,03/14/2012 12:00:00 AM,138
Twitter,NYC & Co,http://twitter.com/nycgoshop,03/14/2012 12:00:00 AM,319
Twitter,LMEC,http://twitter.com/nyclmew,03/14/2012 12:00:00 AM,312
Twitter,DPR,http://www.twitter.com/Pearl_Squirrel,03/14/2012 12:00:00 AM,228
Twitter,HRA,http://twitter.com/nychra,03/14/2012 12:00:00 AM,509
Twitter,NYC Digital,http://twitter.com/nycdigital,03/14/2012 12:00:00 AM,1290
Twitter,energyNYC,http://twitter.com/energy_nyc,03/14/2012 12:00:00 AM,455
Twitter,DFTA,http://twitter.com/NYCaging,03/14/2012 12:00:00 AM,546
Twitter,DOE,http://twitter.com/TheFundforPS,03/14/2012 12:00:00 AM,350
Twitter,MOPD,http://twitter.com/nyc_mopd,03/14/2012 12:00:00 AM,577
Twitter,NYCCFB,http://twitter.com/NYCCFB,03/14/2012 12:00:00 AM,566
Twitter,EDC,http://twitter.com/AppSciNYC,03/14/2012 12:00:00 AM,1103
Twitter,DOB: Cool Roofs,http://twitter.com/nycCoolRoofs,03/14/2012 12:00:00 AM,694
Twitter,DOE,http://twitter.com/nyctf,03/14/2012 12:00:00 AM,668
Twitter,DOT,http://www.Twitter.com/YouTheManNYC,03/14/2012 12:00:00 AM,553
Twitter,City Charter,http://twitter.com/CityCharterNYC,03/14/2012 12:00:00 AM,690
Twitter,DFTA,http://www.twitter.com/timebanksnyc,03/14/2012 12:00:00 AM,778
Twitter,SBS,http://www.twitter.com/NYCBusSolutions,03/14/2012 12:00:00 AM,1210
Twitter,MOME,http://www.twitter.com/madeinny,03/14/2012 12:00:00 AM,1505
